2.222222222222222307e-02
2.222222222222222307e-02
4.444444444444444614e-02
4.444444444444444614e-02
4.444444444444444614e-02
4.444444444444444614e-02
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
9.555555555555556024e-01
1.000000000000000000e+00
1.000000000000000000e+00
