5.263157894736841813e-02
1.052631578947368363e-01
1.578947368421052544e-01
2.105263157894736725e-01
3.157894736842105088e-01
3.157894736842105088e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
8.947368421052631637e-01
1.000000000000000000e+00
1.000000000000000000e+00
