panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 velocity,panda_finger_joint2 velocity
0.9585764050059609,0.031094593309298924,0.8893940011215573,0.9667670382068807,0.8577007765563844,0.0,0.0,0.2904934969914672,0.2626548036774874,0.816024864306697,0.36159938364039346,0.8149306891476542,0.6358275839587977,0.8196953514976794,0.9995423991880137,0.9995423991880137,0.19436601398093262,0.8128049467530618,0.3133059658442865,0.9013571188722653,0.7231580458688879,0.8945110917573942,0.868128145420433,0.0,0.0,0.12145227490046312,0.32097616814061936
0.7350921633374208,0.25745069814669863,0.7058309072840165,0.7410103498388971,0.6839140824243235,0.0,0.0,0.39062700720032256,0.3811073746074322,0.9413164082494483,0.10624361619558709,0.9411921423919893,0.890245963078649,0.9475663520455256,0.9995423991880137,0.9995423991880137,0.0758655124310103,0.737769243186358,0.2111163753368831,0.6927060854452196,0.7343761012925051,0.8039675624958389,0.9597807716003184,0.0,0.0,0.1313055565816375,0.688770909079507
0.551008800317617,0.44218212050309086,0.541195680657756,0.5544643239298934,0.5430825663569374,0.0,0.0,0.4747670601253133,0.4708660674428128,0.988995197794979,0.009052757660583222,0.9892066355833669,0.9870225021271968,0.9962328512615971,0.9995423991880137,0.9995423991880137,0.030673411834145348,0.7091425307691767,0.21087951997491244,0.492926677211206,0.7344114964151608,0.6974063400541874,0.9325463661341789,0.0,0.0,0.27321408422794485,0.8517879604013485
0.5008955866147515,0.49239349218808626,0.5030179161869317,0.5041941932755745,0.5045794354629585,0.0,0.0,0.499216142612753,0.4985935210609811,0.9926321669016283,0.0015973565190257055,0.9929458352331577,0.9944087143463549,0.9999645377245273,0.999549552650357,0.999549552650357,0.02710711807159316,0.7068973798970932,0.23745986630852206,0.42626960148063864,0.6938920244581331,0.6014342202224183,0.8615514141770253,0.0,0.0,0.4066616596839581,0.8682739876908713
0.5007965389650625,0.49223611061781636,0.5016891833083471,0.5040325849746534,0.5043089069803427,0.0,0.0,0.4991585272458008,0.49758193869785805,0.9926317569875194,0.0015972862723820924,0.9929663302431695,0.9944129625847187,0.9999681377852491,0.844003296527424,0.844003296527424,0.027107173955361774,0.7068941914612802,0.23922311700547155,0.42626960148063864,0.6832401734708824,0.5850144092190539,0.8553119524335595,0.0,0.0,0.4076255667298888,0.8694831596375143
0.5003867325587237,0.4922366723223843,0.500524968801555,0.5041639225958551,0.5047162464100909,0.0,0.0,0.4978936774382669,0.49609984397919,0.9926317976064253,0.001723792241348665,0.9930712372888644,0.9946483828908783,0.999973846707174,0.15414609982831673,0.15414609982831673,0.02711546512270213,0.7066726927758112,0.23880204221239293,0.33218241978664365,0.6567344047349496,0.31217746799752044,0.827065746699656,0.0,0.0,0.39948590723190835,0.8903192567370543
0.489448025494448,0.49947920358156733,0.5030169896620021,0.4887126765875154,0.5039172304088342,0.0,0.0,0.5157930323052706,0.4871025074157508,0.9922977496030863,0.0021475964446544538,0.993066376472706,0.9936727525259048,0.9999724185432032,0.023367654621706757,0.023367654621706757,0.028159631739213875,0.7063323831160513,0.22888046739270457,0.4205150338015824,0.6473565292804953,0.314188057102887,0.8520235881836358,0.0,0.0,0.43911319689344885,0.8716065835458542
0.3160863511801315,0.6248862741144597,0.46812733606081125,0.2400604491611445,0.5044529182907653,0.0,0.0,0.779425988579687,0.3070294063606254,0.9616425422080073,0.046778251265995774,0.9870023848025058,0.9054060971262143,0.9999731774451882,0.02360204947457334,0.02360204947457334,0.12461831928628181,0.6699809733038469,0.1640086320329741,0.7078118256299395,0.42076581732239887,0.17713289994227033,0.8385328630571602,0.0,0.0,0.6125093643599161,0.7791344179910217
0.19107860437615165,0.7136939302366032,0.4445261550554835,0.06445062468881718,0.5043827879440564,0.0,0.0,0.9705843389444307,0.1807007795079713,0.8643405663247203,0.18917061809293756,0.9655331035290143,0.6254411895085301,0.9999756436161792,0.023680847860506504,0.023680847860506504,0.4311974768086345,0.5537781717417524,0.10974261803180912,0.7809907447252695,0.2939344661170152,0.09389451108553137,0.8317875004939224,0.0,0.0,0.6262182645674035,0.6603848425799771
0.3889711207172329,0.5715034327211304,0.48470924819109823,0.3458314239316108,0.502680083902834,0.0,0.0,0.669986652269239,0.38329656027031817,0.7893481222761998,0.298896322463839,0.9485399303742768,0.40973555537927275,0.9999771467760322,0.0237084833261354,0.0237084833261354,0.6675169324565065,0.46417092898690837,0.09763671772209265,0.791780559150697,0.24417864389711114,0.023188794314148442,0.834907230680456,0.0,0.0,0.6142229768861052,0.6127405115478929
0.4945451827110105,0.49320311757549745,0.4974571720307862,0.4998923925788701,0.49648168912052015,0.0,0.0,0.49849892700067483,0.4879937113367649,0.7743576527602368,0.32064410063489923,0.9449158835906796,0.36694760500957635,0.9997370806480878,0.023694153180855437,0.023694153180855437,0.7141141746382904,0.4460365086990081,0.07253013316475565,0.8716731405503464,0.2662608864756325,0.13759131425464854,0.7419055446820695,0.0,0.0,0.5285423505900583,0.5784708090295081
0.3322240623769235,0.5007634779928146,0.26818285814759396,0.39599517699184955,0.26945977883742567,0.0,0.0,0.4312122910494204,0.26147115587678127,0.746513478683807,0.3234654633158307,0.899667191240884,0.3309835639476262,0.9486523514211761,0.023664479675660877,0.023664479675660877,0.691411712093507,0.4005212724669529,0.009842623296048347,0.9307533688211094,0.2650222991513717,0.07539709134690975,0.12942664281069005,0.0,0.0,0.15293990828248483,0.5549951780437907
0.15475476625328966,0.5096460866616567,0.047706285135346416,0.28468088247372136,0.017504030589104602,0.0,0.0,0.36179061665324286,0.013608096706821116,0.6517137052885661,0.33330066399162206,0.7457957145054508,0.20863500520028389,0.7739937624669523,0.023663451942310787,0.023663451942310787,0.612411744642616,0.24504304965999513,0.19261540318248338,0.8565194456307377,0.34089462210990534,0.07157697204781233,0.14957841072376665,0.0,0.0,0.4526078987533205,0.5896925145417415
0.2902134547914477,0.5021114410461305,0.21816194754247697,0.3708641670991559,0.21218136081555894,0.0,0.0,0.41432589173354717,0.20873679307754783,0.5492801428940595,0.3439767733875412,0.579688734873859,0.07642880958961129,0.585272449485426,0.02365834233169506,0.02365834233169506,0.5270399421524583,0.07694602774134884,0.43386494974916273,0.7629118112493738,0.34885696688923495,0.10233898531928398,0.09856661045634807,0.0,0.0,0.676555632516208,0.7148860916754363
0.4505869321616769,0.4932739082681506,0.44160279177410144,0.4725433838497249,0.43602541523546845,0.0,0.0,0.4794434652492046,0.4288895612043109,0.5065760846881802,0.3484473567665247,0.5105429918429759,0.021297257403184888,0.5066515604262362,0.023660374563774456,0.023660374563774456,0.4913980985154777,0.006790712986565972,0.5118164232515142,0.7198005083188153,0.3327553316761646,0.17619462502496885,0.04991568296795956,0.0,0.0,0.6085466353937621,0.7823048114015999
0.3943833604018866,0.48747603963552033,0.35299043999866,0.5718114038907024,0.357394953933331,0.0,0.0,0.4602668045819396,0.6404920714611562,0.49043961037374467,0.34764258135937176,0.48372768712143516,0.03270482361281868,0.4771108033351593,0.023642990260551167,0.023642990260551167,0.47870085393834005,0.02126172212303179,0.42031160404501133,0.6545820745080122,0.25851086864744877,0.6004289256752258,0.06989881956258753,0.0,0.0,0.23487200396084362,0.7901939210588503
0.19251520709536252,0.47706741375761047,0.07200269783693086,0.6979502702783138,0.07910968614100805,0.0,0.0,0.3827172415882081,0.9184203536647109,0.4190308874137685,0.3404143103386683,0.36412687103415814,0.12408141267871775,0.346832673697293,0.02363378134085936,0.02363378134085936,0.4232866419159792,0.13648203088297284,0.5766882570297407,0.6554452596634968,0.29138651620232614,0.677367468674341,0.08827993254671967,0.0,0.0,0.21677197487391425,0.6763547705238526
0.21549662663221186,0.47719228023673566,0.10276346116787649,0.6867490608307782,0.10761674708429586,0.0,0.0,0.3892985020860118,0.8865722423922786,0.30643141545586405,0.32867809145320726,0.17570844668870927,0.268266837357392,0.14147928128939172,0.02366651771522643,0.02366651771522643,0.33581269160257016,0.318262260998469,0.8949155234510253,0.7842516664257819,0.335763329463158,0.7411701628641763,0.0790893760546536,0.0,0.0,0.6774124387793025,0.5496866182701532
0.4039041549119948,0.4869376358409904,0.36815778416100375,0.564999004835506,0.3728069402034643,0.0,0.0,0.462503003935995,0.6284417852597212,0.24061800686214896,0.3217089376274467,0.06567138427063995,0.35252847952321176,0.021474356378053006,0.023657323309574263,0.023657323309574263,0.28466939912753414,0.4245323128612345,0.9240749513127523,0.7979667194074955,0.26137731359740035,0.7848669660223129,0.05227655986509272,0.0,0.0,0.6104744494856235,0.546516228405497
0.4476888950524341,0.4546819438099903,0.49882207360438596,0.5764621951814798,0.5045474547272908,0.0,0.0,0.5804027330808007,0.5507252499573856,0.22510924578634073,0.3150585045859753,0.04538880751149138,0.37833793775488234,0.00018199479936065188,0.023666514811483408,0.023666514811483408,0.2874144639641561,0.44794529985902787,0.8534922890680996,0.7042631755563531,0.23809187190431358,0.7095368943162748,0.11416526138349004,0.0,0.0,0.5256506294526306,0.5837646227969291
0.2704213900118384,0.33239306432190496,0.4717077467083189,0.8221346325195122,0.5042507341976298,0.0,0.0,0.8520054561736587,0.7227452665110349,0.17840762420608658,0.24843803667855124,0.03720755064229503,0.5096174995351026,0.00017609642990257246,0.023667557054197208,0.023667557054197208,0.4344364775554903,0.5027834949799825,0.8714932364858918,0.6686807653507105,0.1840894648607364,0.6751558206573405,0.12234401349107044,0.0,0.0,0.6362857381572453,0.6162795513951261
0.2219486463848847,0.29775461563627603,0.4639281348051064,0.8893657083464575,0.5043238745214638,0.0,0.0,0.9224478660778234,0.7714158413536705,0.07534717741253777,0.10132428968825069,0.01886445119204061,0.7993177442123041,0.00017122159087570865,0.023681878492923802,0.023681878492923802,0.7595583892089786,0.6240769034901543,0.8641507447754269,0.7104493358131516,0.1682709358972596,0.8018899537605813,0.14392917369343133,0.0,0.0,0.6498875375814915,0.6770625784932992
0.42112579038468856,0.43679198488852417,0.4938429226016121,0.6135702733274139,0.5045503225372626,0.0,0.0,0.6217071627108797,0.5762733657442957,0.01364913068655177,0.013233125483878005,0.007860708133449579,0.972725919395252,0.00017031740208026114,0.023657302988048357,0.023657302988048357,0.9542916133850972,0.6966732713189729,0.8026738249381886,0.5186304128817962,0.12184160664352375,0.8423027947246333,0.1392074198991649,0.0,0.0,0.603512898599003,0.7962250347970002
0.5009521870906105,0.49243544648491927,0.5027080962697643,0.5046528682751441,0.5046638843694354,0.0,0.0,0.49960887219145933,0.4986522263770379,0.004928781950749805,0.0007430076953154341,0.006229113759049387,0.9971782548114794,0.00016819013613064704,0.02387020552673813,0.02387020552673813,0.9818849993763925,0.7070647190499042,0.7982525396073807,0.4302977988668566,0.14792271686849925,0.7301789424310252,0.14409780775820308,0.0,0.0,0.6094034416568566,0.8217503596990025
0.5003624386383243,0.4920703229636356,0.5028442534014607,0.504301355745769,0.504304071931269,0.0,0.0,0.4995103111567855,0.49769771848955585,0.004929143765178279,0.0007470678363561412,0.006208726959150979,0.9971917230267131,0.00016211731914939076,0.64615355525389,0.64615355525389,0.9818858827375476,0.7070548105612084,0.7975156587187469,0.4225770872205157,0.15588506380810727,0.7141612492509304,0.1738617186949828,0.0,0.0,0.6084395346109258,0.8231512296372545
0.539884304754874,0.5315038665637033,0.5341592699970212,0.46594125774747935,0.5345147749433782,0.0,0.0,0.4794127894411541,0.5150928367969025,0.007231305223921403,0.005343436859350792,0.008013088162901083,0.9926887137770803,0.0023765342423340274,0.9936624406786081,0.9936624406786081,0.9796969015677139,0.7083818244280019,0.8507816200854794,0.5310027334135246,0.28855546522122744,0.5982172776582249,0.4112984737166894,0.0,0.0,0.687265710803472,0.8145543120049822
0.7359943705292302,0.7229464447036255,0.698025813817285,0.27271912546252797,0.6828769821550286,0.0,0.0,0.386292302297363,0.6139401714793153,0.05358853631467847,0.09833199986537489,0.05285322039769674,0.8999724321524187,0.04879013841011437,0.9976970851537119,0.9976970851537119,0.9341574909420236,0.7355381639687897,0.8587030896363032,0.752169951558836,0.6731899105214396,0.3506467394970785,0.8118043639006759,0.0,0.0,0.6529934602849561,0.6669320804796522
0.950656997128935,0.9313803011676594,0.8790608910739491,0.053877024835133513,0.842031532026144,0.0,0.0,0.2843541198485807,0.7216806096645384,0.1690174809259002,0.33003535809951146,0.16761282847146936,0.6686503223019091,0.164732176656362,0.9977001509219519,0.9977001509219519,0.8200848491792345,0.8034319697652429,0.7671982775474641,0.9232244760961943,0.7148772072051995,0.41914080825146005,0.7960370789087622,0.0,0.0,0.7151119143493865,0.33339229960443006
0.9423238308212404,0.9225719246746329,0.8693582370006525,0.06849458302192857,0.8401673553886571,0.0,0.0,0.2876079010451193,0.7158220960827529,0.3382321247777327,0.6695764495791394,0.33574662467420613,0.3297647818541405,0.334618738541963,0.9976991290007637,0.9976991290007637,0.653127332805859,0.902831688975534,0.5172903955659143,0.7425310506800984,0.6987401953030683,0.33315461430564897,0.796711615165086,0.0,0.0,0.16686300683839772,0.05680158954669845
0.7187820452168521,0.707597187148784,0.682265684338653,0.2890215822851907,0.6726073174357402,0.0,0.0,0.39462531668542966,0.6042505584081127,0.4563680207146439,0.9066934513020817,0.4530848387047012,0.09306091886671286,0.45324627442438103,0.9976950413066599,0.9976950413066599,0.53642041984107,0.9722209308920813,0.4859992741897693,0.47604661199875853,0.7231226576574532,0.4147845318693113,0.8725969508645559,0.0,0.0,0.10367355460018052,0.029654204719128385
0.5481190216451625,0.5391971566459967,0.5413820195961478,0.4574034271216267,0.5412554594622397,0.0,0.0,0.475899686105474,0.5215009728307655,0.4998148714447944,0.9939067009316271,0.49623050243080485,0.006017119515062452,0.49686073216778215,0.9977001509219519,0.9977001509219519,0.49343889164347493,0.9978514766459365,0.5037107334784326,0.3551527358042419,0.7369240546668632,0.5029153542022318,0.8579257831721012,0.0,0.0,0.18153581409141084,0.047555847947544194
0.4121822349525286,0.4045819192514054,0.4241832734426969,0.5930501592493804,0.4382133580060058,0.0,0.0,0.5400840384813084,0.451550468880597,0.4932539752703989,0.9808421949770765,0.49050001350948663,0.018952986131477223,0.4904439567037241,0.9980317765141749,0.9980317765141749,0.49948291211575013,0.9941530593712902,0.47510396470107996,0.2832685944421387,0.5153584949157017,0.8907579920991684,0.35666103661186377,0.0,0.0,0.39145334851635905,0.027604510808418636
0.19308471224757723,0.1884646449459877,0.23021754740644523,0.8056917914357554,0.26740484046731283,0.0,0.0,0.6446193532219254,0.3404090857377924,0.4236173284876771,0.840849670859384,0.4210607663441431,0.15827656813024094,0.42039701263272555,0.9997624609918572,0.9997624609918572,0.5678191154775664,0.9524976627984251,0.4341281230770623,0.42583800892102763,0.29368674865262684,0.9324442061519389,0.12883642495784148,0.0,0.0,0.3067366292662025,0.007107571690173398
0.0006368749280586394,0.0018341092911972057,0.08447490111327105,0.9956043613578766,0.1250677197779657,0.0,0.0,0.736381397233793,0.24682692996728794,0.28053860264540886,0.5531772919721578,0.27699605471242694,0.4446306725707263,0.2763439736501372,0.9997553075341898,0.9997553075341898,0.7084964684641979,0.8663921571560953,0.5648718464304581,0.7313575984118175,0.31205322925836604,0.8327860063028161,0.12563237774099428,0.0,0.0,0.5514619181242121,0.09285555799212863
0.1223159828260243,0.12678159064736205,0.1853647104170843,0.8726971064992356,0.2180012121442631,0.0,0.0,0.6785604256000656,0.30749635560337707,0.12425419550275363,0.23902045545744932,0.11976338894228328,0.7573518268511803,0.1189980485376246,0.999726693689492,0.999726693689492,0.8621608879324597,0.7721768205606694,0.765724516561247,0.8001726370310966,0.2643145349661627,0.9262113799351872,0.1499156802237086,0.0,0.0,0.8776909027461586,0.4385755130676732
0.34669075571096697,0.34087437140804283,0.3782400109157932,0.6536049313339076,0.3879229595550438,0.0,0.0,0.571710654283065,0.41903887044714616,0.031195073458871014,0.051935820613558725,0.026164100843106997,0.9435547063855934,0.025330111264347754,0.999739978688315,0.999739978688315,0.9536730879635149,0.7160696211490227,0.8389388915205664,0.6013523234042157,0.18876070848311594,0.9051672139971672,0.09224283305296727,0.0,0.0,0.8916140077373751,0.7187937708730558
0.4923615304556068,0.48408250671974706,0.4938123127194939,0.511455184866715,0.49919259464210325,0.0,0.0,0.5038739258333,0.49235789595145274,0.00631046037170141,0.0018726462649811815,0.0009583690148592394,0.9932924159599739,0.00029383268705640564,0.9997297594624075,0.9997297594624075,0.9782697546958241,0.7008829526251517,0.8205168693087007,0.4578717690349525,0.20564088401262506,0.7983379130139907,0.12647554806070826,0.0,0.0,0.7032237274509243,0.8079628502926466
0.5006521218994854,0.4919882136238671,0.5028686108966921,0.5042586752320217,0.5047174593128129,0.0,0.0,0.4988104758282809,0.49663820014102783,0.006134348559602876,0.001514324382866583,0.0007410107790399856,0.9936467953220132,0.00011251975262369096,0.8902770624285234,0.8902770624285234,0.9784630107963054,0.700771289837876,0.8047528817306935,0.42588596363778564,0.22050393190201445,0.7281013336957685,0.1599494084086503,0.0,0.0,0.642818885912278,0.8120474921134243
0.5008980652685664,0.492006361794495,0.5029505727338719,0.5044076336138993,0.5043664881610839,0.0,0.0,0.4988600570349721,0.4979682279892726,0.006134543546883642,0.0015075093558039043,0.0007168385884128159,0.9936714918113658,9.849007174206337e-05,0.05479338607460471,0.05479338607460471,0.9784649556255578,0.7007771258252928,0.8044370756351382,0.4385460125607201,0.23023568944820355,0.6896990818370821,0.20413152359125258,0.0,0.0,0.636071536591573,0.8099830522020737
0.5003801154386534,0.4917965929410892,0.5025602914737219,0.5041071408302921,0.5047509314787461,0.0,0.0,0.4989996835146709,0.49824239514462126,0.00613436642060855,0.0015065572470800426,0.0007154562191035163,0.9936717293447073,9.727242382970291e-05,0.024091274737729984,0.024091274737729984,0.9784654999524982,0.7007794266871084,0.8049634191267352,0.4355248645165233,0.23020030123908808,0.6951946920481675,0.19198987646730792,0.0,0.0,0.6340366217168754,0.8093047362339094
0.6093281269870457,0.5675688416589612,0.5251168220144388,0.3539226421566172,0.5038598016446567,0.0,0.0,0.333087922279949,0.39596265986398826,0.019699297777993396,0.02072864948411901,0.0032383596834513195,0.9558021938752361,9.710538921359202e-05,0.024462819190067098,0.024462819190067098,0.9357585732656485,0.6854000008852312,0.859966314016534,0.6527597947453949,0.4084861110130043,0.3658601970416151,0.18971331934681146,0.0,0.0,0.4734925481948009,0.7529160311257893
0.8025057901764266,0.7030758236777729,0.5663793402854322,0.08455747066652819,0.503937776034867,0.0,0.0,0.03623322418887753,0.20451203247699884,0.09486406226206928,0.12812182822938478,0.02035201955025534,0.7449315840209887,9.644938027872363e-05,0.024971487117538382,0.024971487117538382,0.6980602293273569,0.59946902810105,0.914232328016704,0.8201218050044994,0.648984379994965,0.27638898196812445,0.19755479920950825,0.0,0.0,0.49202098363153685,0.6323821827014309
0.6850404477688782,0.6215068273490832,0.5442715005078436,0.24552380655885164,0.5052404440915973,0.0,0.0,0.21149427615799404,0.3147947477468904,0.19032317100058432,0.2645704339975221,0.042852605698707746,0.4771616343172269,9.656847187267115e-05,0.02563061867138261,0.02563061867138261,0.3961627126273788,0.4901931949290128,0.9241275856625091,0.8175322495561761,0.7641729734883552,0.17297768246077538,0.19502529099254506,0.0,0.0,0.4832387194361342,0.5683697994656463
0.5338497547639309,0.5153631113287788,0.5068591742906998,0.4589242360586268,0.5039721460387793,0.0,0.0,0.44727244922360876,0.46496189520141,0.22775199525307244,0.31807183532369443,0.0516610881101886,0.3722849026450401,9.552375956381476e-05,0.026037991390662762,0.026037991390662762,0.2778793706739471,0.4472582845812947,0.8999157850410859,0.828993430197531,0.7700474162270396,0.22297433147653578,0.21197300894383275,0.0,0.0,0.4242261880747633,0.5495244122798266
0.6148771808819985,0.4976672543987523,0.661005870991846,0.43373191068994066,0.659995296162297,0.0,0.0,0.5424078393330427,0.34099309952397117,0.24395768756887648,0.3220797601231822,0.07565036407278736,0.348927741779979,0.02620377499712015,0.02623040611858074,0.02623040611858074,0.2831382686811623,0.42178621082733503,0.9820516869309697,0.9213542415986882,0.8099653162728282,0.19717177132211683,0.7303541112928702,0.0,0.0,0.8324943723751111,0.512659413866037
0.8145873086205966,0.5077854443526529,0.9342562240460859,0.30535080490519484,0.9423180694919113,0.0,0.0,0.6181540032932848,0.0607892227239647,0.3202359486100228,0.3297237918991436,0.20007706276536924,0.25192438771952874,0.16554974310502865,0.026301026217239398,0.026301026217239398,0.3432311886395856,0.2977532835424347,0.9258382035918029,0.9036109912126249,0.7815485842359613,0.17874137122436684,0.8100337075999514,0.0,0.0,0.9002891743679982,0.5204453015299499
0.7621367630854364,0.5051018472248834,0.8568191258105997,0.3396238322858439,0.8644095057784553,0.0,0.0,0.598219137424528,0.13090043402395435,0.4367342061583468,0.34151917002199217,0.3897755955722437,0.10383928059562031,0.37839051531162815,0.02641769090968127,0.02641769090968127,0.43526772409044506,0.10809774175351927,0.5621611766570859,0.76147316932961,0.7233703820371212,0.13430735204958344,0.8941821124386968,0.0,0.0,0.3746385256058122,0.6864705331801992
0.588403117353812,0.4964307575095379,0.624147160823464,0.4468020334036011,0.6296311139109846,0.0,0.0,0.5330178076615153,0.3737838363730135,0.49326277692225046,0.34727509299703696,0.4817324458747093,0.03196370521097558,0.48165379775620665,0.02648014433136192,0.02648014433136192,0.4799616357500334,0.016018056241314804,0.4674719824889316,0.720280055613316,0.7458418810957902,0.13604986260244267,0.928836416724398,0.0,0.0,0.4922351851972092,0.7736784017736207
0.5591885898378611,0.48908296722386085,0.5885923618950328,0.540942901913144,0.5879750488985844,0.0,0.0,0.5227302272025885,0.5768184343692876,0.5077360954118989,0.34787918224319836,0.5054402799398255,0.02482675689170577,0.5081552989710437,0.026510839757744487,0.026510839757744487,0.49153108572268883,0.007011081634197613,0.5616874690960532,0.6745312424995453,0.7975440548245841,0.45687286374535097,0.9144182028733517,0.0,0.0,0.8559494438235269,0.7977438727348062
0.7469361711042345,0.4804142073893907,0.8587768977181971,0.6591991665003158,0.8482522359845763,0.0,0.0,0.5974171498718253,0.8429441669576634,0.5617890008007679,0.34268015046907707,0.5950627174707734,0.09357210247545922,0.6075101858060985,0.026550761526277555,0.026550761526277555,0.5355842272423808,0.0953113989294676,0.45955051372876043,0.6470052270663387,0.769375042557972,0.6657060518763949,0.885919037809538,0.0,0.0,0.9062868117723314,0.727420184046957
